VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
KNDJX3AEXK,Kitsap,Poulsbo,WA,98370,2019,KIA,SOUL EV,1,3,0,23,240480866,POINT (-122.64177 47.737525),PUGET SOUND ENERGY INC,53035090202
5YJSA1E42F,King,Seattle,WA,98115,2015,TESLA,MODEL S,1,1,208,46,187791817,POINT (-122.3185 47.67949),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033004000
1G1FW6S06M,Kitsap,Poulsbo,WA,98370,2021,CHEVROLET,BOLT EV,1,3,0,23,256100330,POINT (-122.64177 47.737525),PUGET SOUND ENERGY INC,53035940100
1V2BMPE82P,Clark,Camas,WA,98607,2023,VOLKSWAGEN,ID.4,1,3,0,18,259071515,POINT (-122.405565 45.59009),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040608
KNDCC3LG1M,King,Kirkland,WA,98033,2021,KIA,NIRO,1,3,0,48,161918550,POINT (-122.20264 47.6785),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022702
KM8KR4AE7P,King,Seattle,WA,98119,2023,HYUNDAI,IONIQ 5,1,3,0,36,258008761,POINT (-122.363815 47.63046),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007102
YV4BR0DM0K,King,Seattle,WA,98103,2019,VOLVO,XC60,2,2,17,43,478442058,POINT (-122.34301 47.659185),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004901
7JRBR0FL0K,King,Seattle,WA,98101,2019,VOLVO,S60,2,2,22,43,1995500,POINT (-122.335345 47.61079),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008101
WA1J2BFZ0N,King,Seattle,WA,98116,2022,AUDI,Q4,1,3,0,34,218920754,POINT (-122.38679 47.56484),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009702
WA1F2AFY6R,Snohomish,Lynnwood,WA,98036,2024,AUDI,Q5 E,2,2,23,1,259724412,POINT (-122.316675 47.819365),PUGET SOUND ENERGY INC,53061051913
KM8KR4AE2P,Clark,Vancouver,WA,98661,2023,HYUNDAI,IONIQ 5,1,3,0,49,260064983,POINT (-122.641835 45.638545),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041600
5YJSA1BG3D,Thurston,Lacey,WA,98503,2013,TESLA,MODEL S,1,1,208,22,157838474,POINT (-122.8285 47.03646),PUGET SOUND ENERGY INC,53067011422
WP0CK2A71P,King,Seattle,WA,98105,2023,PORSCHE,PANAMERA,2,2,18,46,236516346,POINT (-122.319115 47.66132),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004102
YV4BR0DK9L,King,Lake Forest Park,WA,98155,2020,VOLVO,XC60,2,2,18,46,107049862,POINT (-122.3175 47.7578146),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020402
WA1M2BFZ8N,King,Seattle,WA,98108,2022,AUDI,Q4,1,3,0,37,219464045,POINT (-122.3268963 47.5499519),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010101
SADHD2S19N,King,Federal Way,WA,98023,2022,JAGUAR,I-PACE,1,3,0,30,182648672,POINT (-122.36363 47.30675),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030306
WMZYU7C08L,King,Medina,WA,98039,2020,MINI,COUNTRYMAN,2,2,17,48,109162553,POINT (-122.228025 47.61598),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033024200
5LMYJ9YY1P,Kitsap,Bremerton,WA,98312,2023,LINCOLN,AVIATOR,2,2,21,35,245282740,POINT (-122.65223 47.57192),PUGET SOUND ENERGY INC,53035080900
WP0AD2A7XG,King,Seattle,WA,98199,2016,PORSCHE,PANAMERA,2,2,15,36,348308208,POINT (-122.394185 47.639195),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005600
WA15ABGE4R,King,Bellevue,WA,98008,2024,AUDI,Q8,1,3,0,48,253682012,POINT (-122.11832 47.6245),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023000
YV4BR0CM7K,King,Seattle,WA,98115,2019,VOLVO,XC90,2,2,17,46,300404471,POINT (-122.3185 47.67949),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002200
LPSEG3KA6N,Cowlitz,Longview,WA,98632,2022,POLESTAR,PS2,1,3,0,19,203021248,POINT (-122.9379953 46.1372997),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015000705
KM8K23AG9K,King,Mercer Island,WA,98040,2019,HYUNDAI,KONA,1,1,258,41,125359440,POINT (-122.2377542 47.582905),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024601
1G1RG6E46C,King,Seattle,WA,98144,2012,CHEVROLET,VOLT,2,1,35,37,145607752,POINT (-122.30823 47.581975),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009400
2C4RC1R72M,Snohomish,Bothell,WA,98021,2021,CHRYSLER,PACIFICA,2,1,32,1,244832829,POINT (-122.179458 47.802589),PUGET SOUND ENERGY INC,53061051926
WA1F2BFY0M,King,Seattle,WA,98115,2021,AUDI,Q5 E,2,2,19,43,151977108,POINT (-122.3185 47.67949),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004401
KMHC65LD7J,Cowlitz,Longview,WA,98632,2018,HYUNDAI,IONIQ,2,2,29,19,192319515,POINT (-122.9379953 46.1372997),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015000706
YV4BR0DM8J,King,Woodinville,WA,98072,2018,VOLVO,XC60,2,2,17,45,348250731,POINT (-122.151665 47.75855),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021906
5YJXCBE47H,King,Federal Way,WA,98001,2017,TESLA,MODEL X,1,1,200,30,349584630,POINT (-122.2849393 47.3384055),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030407
WMEFJ9BA5J,King,Seattle,WA,98119,2018,SMART,EQ FORTWO,1,1,58,36,195886225,POINT (-122.363815 47.63046),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005902
YV4H60DW9P,King,Seattle,WA,98107,2023,VOLVO,XC60,2,1,35,43,219821136,POINT (-122.37815 47.66866),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004800
WA16AAGE9R,King,Normandy Park,WA,98166,2024,AUDI,Q8,1,3,0,33,249632939,POINT (-122.341345 47.465925),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028600
3C3CFFGE3K,King,Federal Way,WA,98003,2019,FIAT,500,1,1,84,30,236366854,POINT (-122.31327 47.32309),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030008
KNDAEFS5XR,King,Seattle,WA,98117,2024,KIA,EV9,1,3,0,36,260878159,POINT (-122.37275 47.68968),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003100
WP0CH2A75J,King,Sammamish,WA,98074,2018,PORSCHE,PANAMERA,2,2,14,45,254562381,POINT (-122.0313266 47.6285782),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032317
WMZYU7C09L,King,Seattle,WA,98107,2020,MINI,COUNTRYMAN,2,2,17,36,108998277,POINT (-122.37815 47.66866),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003202
WBY73AW06R,King,Bellevue,WA,98004,2024,BMW,I4,1,3,0,41,256281196,POINT (-122.201905 47.61385),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023808
WA1LABGEXN,King,Seattle,WA,98119,2022,AUDI,E-TRON,1,3,0,36,203238997,POINT (-122.363815 47.63046),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006800
YV4H60DM7N,King,Seattle,WA,98109,2022,VOLVO,XC60,2,1,35,36,203154906,POINT (-122.34848 47.632405),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007203
KMHE14L25K,Clark,Vancouver,WA,98686,2019,HYUNDAI,SONATA,2,2,28,17,123218938,POINT (-122.6483953 45.7010427),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040812
1FTBW1YK7N,Kitsap,Port Orchard,WA,98367,2022,FORD,TRANSIT,1,3,0,26,223864693,POINT (-122.6847073 47.50524),PUGET SOUND ENERGY INC,53035092102
ZASPATCW0R,Snohomish,Bothell,WA,98021,2024,ALFA ROMEO,TONALE,2,1,33,1,255024486,POINT (-122.179458 47.802589),PUGET SOUND ENERGY INC,53061051932
WP1AE2AYXN,King,Sammamish,WA,98074,2022,PORSCHE,CAYENNE,2,2,16,45,209741451,POINT (-122.0313266 47.6285782),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032316
KNDC44LA5N,Clark,Camas,WA,98607,2022,KIA,EV6,1,3,0,18,239993904,POINT (-122.405565 45.59009),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040610
YV4H60DL8R,King,Sammamish,WA,98074,2024,VOLVO,XC60,2,1,35,45,258267999,POINT (-122.0313266 47.6285782),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032215
YV4H60DM8N,King,Seattle,WA,98116,2022,VOLVO,XC60,2,1,35,34,218969278,POINT (-122.38679 47.56484),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009702
KNDJP3AE4J,Clark,Vancouver,WA,98683,2018,KIA,SOUL EV,1,1,111,18,138308397,POINT (-122.4853873 45.6083347),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041325
7JRBR0FL7L,Clark,Washougal,WA,98671,2020,VOLVO,S60,2,2,22,18,195197642,POINT (-122.35465 45.58359),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040510
1FTVW1EV7N,Clark,Vancouver,WA,98662,2022,FORD,F-150,1,3,0,49,221367604,POINT (-122.5918493 45.6617058),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041203
1G1RD6S56K,King,Seattle,WA,98103,2019,CHEVROLET,VOLT,2,1,53,43,9794088,POINT (-122.34301 47.659185),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004901
WP1AH2AY6P,King,Mercer Island,WA,98040,2023,PORSCHE,CAYENNE,2,2,14,41,249606654,POINT (-122.2377542 47.582905),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024500
WP1BE2AYXL,King,Seattle,WA,98177,2020,PORSCHE,CAYENNE,2,2,14,32,255208565,POINT (-122.382425 47.77279),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000500
WP0AD2A74F,Clark,Vancouver,WA,98686,2015,PORSCHE,PANAMERA,2,2,15,17,140445098,POINT (-122.6483953 45.7010427),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040811
3C3CFFGE2K,King,Seattle,WA,98103,2019,FIAT,500,1,1,84,43,229579822,POINT (-122.34301 47.659185),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005401
WBA7J2C50H,King,Renton,WA,98056,2017,BMW,740E,2,2,14,41,142386037,POINT (-122.180505 47.500055),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025304
YV4H60DV0P,King,Kent,WA,98032,2023,VOLVO,XC60,2,1,35,33,218139239,POINT (-122.235475 47.3809),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029102
53TBH2MC4B,Clark,Yacolt,WA,98675,2011,TH!NK,CITY,1,1,100,18,477078717,POINT (-122.4066726 45.8651816),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040102
WBY8P2C08L,King,Seattle,WA,98117,2020,BMW,I3,1,1,153,36,114869912,POINT (-122.37275 47.68968),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001600
KMHC75LD7L,King,Seattle,WA,98122,2020,HYUNDAI,IONIQ,2,2,29,37,122461853,POINT (-122.30839 47.610365),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007700
WP0AC2Y15P,King,Seattle,WA,98109,2023,PORSCHE,TAYCAN,1,3,0,36,241668948,POINT (-122.34848 47.632405),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006800
YV4BR0DM9L,King,Seattle,WA,98144,2020,VOLVO,XC60,2,2,19,37,207125054,POINT (-122.30823 47.581975),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009500
ZASPATCW5R,King,Yarrow Point,WA,98004,2024,ALFA ROMEO,TONALE,2,1,33,48,252644374,POINT (-122.201905 47.61385),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024100
1G1RB6S50K,Thurston,Lacey,WA,98503,2019,CHEVROLET,VOLT,2,1,53,22,316710355,POINT (-122.8285 47.03646),PUGET SOUND ENERGY INC,53067011628
KMHC75LJ0M,Clark,Vancouver,WA,98684,2021,HYUNDAI,IONIQ,1,3,0,17,168632803,POINT (-122.51692 45.6228),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041321
LREKK5RX3J,King,Bellevue,WA,98006,2018,CADILLAC,CT6,2,1,31,41,207104460,POINT (-122.16937 47.571015),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024902
WA1M2BFZ6N,King,Mercer Island,WA,98040,2022,AUDI,Q4,1,3,0,41,220383103,POINT (-122.2377542 47.582905),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024602
YV4BR0CZ7N,King,Sammamish,WA,98074,2022,VOLVO,XC90,2,2,18,45,257569182,POINT (-122.0313266 47.6285782),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032318
KMHE14L24K,King,Covington,WA,98042,2019,HYUNDAI,SONATA,2,2,28,47,205868134,POINT (-122.111625 47.36078),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031710
4JGDA6DB5G,King,Lake Forest Park,WA,98155,2016,MERCEDES-BENZ,GLE-CLASS,2,2,10,46,199837081,POINT (-122.3175 47.7578146),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021500
KM8JBDA23N,Snohomish,Snohomish,WA,98290,2022,HYUNDAI,TUCSON,2,1,33,39,209986458,POINT (-122.091505 47.915555),PUGET SOUND ENERGY INC,53061052206
YV4BR0DZ8N,King,Kent,WA,98031,2022,VOLVO,XC60,2,2,18,33,195179358,POINT (-122.2012521 47.3931814),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029207
WBA7W4C02L,King,Renton,WA,98057,2020,BMW,745E,2,2,16,11,110927708,POINT (-122.21024 47.4797047),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025704
WP0AB2Y13P,King,Seattle,WA,98115,2023,PORSCHE,TAYCAN,1,3,0,43,228576771,POINT (-122.3185 47.67949),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002500
WA122BFZ0P,King,Seattle,WA,98126,2023,AUDI,Q4,1,3,0,34,252146394,POINT (-122.374105 47.54468),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010501
WBA7W4C09L,King,Bellevue,WA,98007,2020,BMW,745E,2,2,16,48,260074853,POINT (-122.147385 47.599975),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023403
2C4RC1H70K,Snohomish,Edmonds,WA,98020,2019,CHRYSLER,PACIFICA,2,1,32,32,211631591,POINT (-122.37507 47.80807),PUGET SOUND ENERGY INC,53061050700
YV4H60CE9R,King,Mercer Island,WA,98040,2024,VOLVO,XC90,2,1,32,41,259777689,POINT (-122.2377542 47.582905),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024602
WA1LAAGE6P,King,Shoreline,WA,98177,2023,AUDI,E-TRON,1,3,0,32,238594506,POINT (-122.382425 47.77279),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020900
WP0AE2A72K,King,Mercer Island,WA,98040,2019,PORSCHE,PANAMERA,2,2,14,41,477347692,POINT (-122.2377542 47.582905),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024602
WMEFK9BA0J,King,Seattle,WA,98118,2018,SMART,EQ FORTWO,1,1,58,37,172835953,POINT (-122.28339 47.549285),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033011102
WA1J2BFZ9N,Thurston,Olympia,WA,98516,2022,AUDI,Q4,1,3,0,22,216969483,POINT (-122.7474291 47.0821119),PUGET SOUND ENERGY INC,53067012226
WAUCJBFW0N,King,Renton,WA,98055,2022,AUDI,E-TRON GT,1,3,0,11,252343451,POINT (-122.197 47.43876),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025806
JA4J2VA79M,King,Seattle,WA,98107,2021,MITSUBISHI,OUTLANDER,2,2,24,36,166148433,POINT (-122.37815 47.66866),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003302
WA132BFZ0R,King,Bellevue,WA,98005,2024,AUDI,Q4,1,3,0,48,258857182,POINT (-122.16085 47.624515),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023701
7SAYGDED7P,King,Renton,WA,98059,2023,TESLA,MODEL Y,1,3,0,11,260935363,POINT (-122.15734 47.487175),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025104
KNDC34LA5R,Clark,Vancouver,WA,98682,2024,KIA,EV6,1,3,0,18,260107788,POINT (-122.5146473 45.67862),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040604
KNDCS3LFXR,Clark,Vancouver,WA,98664,2024,KIA,NIRO,2,1,33,49,257514330,POINT (-122.589388 45.6228731),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011043100
1V2EMPE85P,Snohomish,Edmonds,WA,98020,2023,VOLKSWAGEN,ID.4,1,3,0,32,234896007,POINT (-122.37507 47.80807),PUGET SOUND ENERGY INC,53061050700
WBAJA9C59K,King,Renton,WA,98056,2019,BMW,530E,2,2,16,11,101098133,POINT (-122.180505 47.500055),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025601
WA1LABGE8M,King,Newcastle,WA,98059,2021,AUDI,E-TRON,1,3,0,41,200687203,POINT (-122.15734 47.487175),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025005
KNAGV4LD3L,King,Seattle,WA,98105,2020,KIA,OPTIMA,2,2,28,46,320814840,POINT (-122.319115 47.66132),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004101
SADHC2S11K,King,Mercer Island,WA,98040,2019,JAGUAR,I-PACE,1,1,234,41,259653257,POINT (-122.2377542 47.582905),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024302
5YJSA1V48F,Island,Langley,WA,98260,2015,TESLA,MODEL S,1,1,208,10,229176797,POINT (-122.408015 48.03557),PUGET SOUND ENERGY INC,53029972000
LREKK5RX1J,King,Mercer Island,WA,98040,2018,CADILLAC,CT6,2,1,31,41,117300333,POINT (-122.2377542 47.582905),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024500
YV4H60CN9P,Kitsap,Bainbridge Island,WA,98110,2023,VOLVO,XC90,2,1,32,23,219533261,POINT (-122.5235781 47.6293323),PUGET SOUND ENERGY INC,53035090902
3MW39FF06R,Snohomish,Everett,WA,98204,2024,BMW,330E,2,2,22,21,256013026,POINT (-122.240535 47.91139),PUGET SOUND ENERGY INC,53061041815
7JRH60FP0P,King,Seattle,WA,98122,2023,VOLVO,S60,2,1,41,37,226038473,POINT (-122.30839 47.610365),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008800
LYVBR0DK7J,King,Snoqualmie,WA,98065,2018,VOLVO,XC60,2,2,17,5,129014315,POINT (-121.8740496 47.5345546),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032603
KMHC85LJXL,King,Seattle,WA,98144,2020,HYUNDAI,IONIQ,1,1,170,37,259692037,POINT (-122.30823 47.581975),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008900
WP0BC2Y1XP,King,Seattle,WA,98103,2023,PORSCHE,TAYCAN,1,3,0,36,228360800,POINT (-122.34301 47.659185),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002800
JTMAAAAAXP,King,Redmond,WA,98052,2023,TOYOTA,BZ4X,1,3,0,48,251388399,POINT (-122.12302 47.67668),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022803
JTMCB3FV4R,King,Bellevue,WA,98008,2024,TOYOTA,RAV4 PRIME,2,1,42,48,257768115,POINT (-122.11832 47.6245),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023000
50EA1GDAXN,King,Seattle,WA,98125,2022,LUCID,AIR,1,3,0,46,224672339,POINT (-122.296385 47.71558),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000201
YV4BK0DP0M,King,Mercer Island,WA,98040,2021,VOLVO,XC60,2,2,18,41,152259348,POINT (-122.2377542 47.582905),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024500
YV4H60DP5P,King,Seattle,WA,98136,2023,VOLVO,XC60,2,1,35,34,235012830,POINT (-122.388675 47.5415),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011601
YV4BR0CM0N,King,Seattle,WA,98116,2022,VOLVO,XC90,2,2,18,34,193868531,POINT (-122.38679 47.56484),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009600
5YJSA1DN7C,King,Seattle,WA,98115,2012,TESLA,MODEL S,1,1,265,46,153161011,POINT (-122.3185 47.67949),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002700
YV4BC0PM1H,King,Seattle,WA,98105,2017,VOLVO,XC90,2,2,14,46,120639207,POINT (-122.319115 47.66132),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004202
WDDVP9ABXG,King,Seattle,WA,98125,2016,MERCEDES-BENZ,B-CLASS,1,1,87,46,179726963,POINT (-122.296385 47.71558),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000800
WA1CAAGE8R,King,Snoqualmie,WA,98065,2024,AUDI,Q8,1,3,0,5,245879504,POINT (-121.8740496 47.5345546),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032603
WA1H2BFZ6N,King,Seattle,WA,98115,2022,AUDI,Q4,1,3,0,46,220193032,POINT (-122.3185 47.67949),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001900
JTMFB3FV2R,Clark,Vancouver,WA,98664,2024,TOYOTA,RAV4 PRIME,2,1,42,49,257385467,POINT (-122.589388 45.6228731),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041208
WP1AE2AY9M,King,Mercer Island,WA,98040,2021,PORSCHE,CAYENNE,2,2,16,41,180445898,POINT (-122.2377542 47.582905),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024500
1FTBW3XK8N,Kitsap,Seabeck,WA,98380,2022,FORD,TRANSIT,1,3,0,35,201940161,POINT (-122.847462 47.63836),PUGET SOUND ENERGY INC,53035091301
KNDC44LA1P,Kitsap,Port Orchard,WA,98367,2023,KIA,EV6,1,3,0,26,249816003,POINT (-122.6847073 47.50524),PUGET SOUND ENERGY INC,53035092704
JTMCB3FV8M,King,Renton,WA,98056,2021,TOYOTA,RAV4 PRIME,2,1,42,11,183099689,POINT (-122.180505 47.500055),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025402
WA132BFZ0N,King,Medina,WA,98039,2022,AUDI,Q4,1,3,0,48,219468385,POINT (-122.228025 47.61598),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024200
W1KCG2DB7P,Snohomish,Lake Stevens,WA,98258,2023,MERCEDES-BENZ,EQS-CLASS SEDAN,1,3,0,44,236331203,POINT (-122.112265 48.0047),PUGET SOUND ENERGY INC,53061052604
WVWPR7AU0H,Clark,Vancouver,WA,98683,2017,VOLKSWAGEN,E-GOLF,1,1,125,18,256034978,POINT (-122.4853873 45.6083347),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041325
YV4BR0CK5N,King,Seattle,WA,98105,2022,VOLVO,XC90,2,2,18,46,179045856,POINT (-122.319115 47.66132),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033004102
1FMCU0LZ9M,King,Seattle,WA,98107,2021,FORD,ESCAPE,2,1,38,43,181586576,POINT (-122.37815 47.66866),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004800
WA1VABGE7M,King,Seattle,WA,98103,2021,AUDI,E-TRON,1,1,222,36,150402801,POINT (-122.34301 47.659185),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003500
3FMTK1R46P,Pierce,Tacoma,WA,98421,2023,FORD,MUSTANG MACH-E,1,3,0,27,260971217,POINT (-122.40594 47.261725),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053060200
YV4BR0DL2J,King,Kirkland,WA,98033,2018,VOLVO,XC60,2,2,17,48,189882780,POINT (-122.20264 47.6785),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022502
7JRBR0FL8L,King,Seattle,WA,98117,2020,VOLVO,S60,2,2,22,36,9695192,POINT (-122.37275 47.68968),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003301
WP0AD2A70F,King,Renton,WA,98059,2015,PORSCHE,PANAMERA,2,2,15,11,198609876,POINT (-122.15734 47.487175),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025101
7JRBR0FL4L,King,Bellevue,WA,98004,2020,VOLVO,S60,2,2,22,41,103149980,POINT (-122.201905 47.61385),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023901
YV4BK0DP9M,King,Kirkland,WA,98033,2021,VOLVO,XC60,2,2,18,48,141923785,POINT (-122.20264 47.6785),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022502
WP0CK2A70P,Thurston,Olympia,WA,98506,2023,PORSCHE,PANAMERA,2,2,18,22,258012429,POINT (-122.8874781 47.0519573),PUGET SOUND ENERGY INC,53067012100
WA1M2BFZ9N,King,Seattle,WA,98116,2022,AUDI,Q4,1,3,0,34,218344913,POINT (-122.38679 47.56484),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009701
WP1AE2AY3N,King,Mercer Island,WA,98040,2022,PORSCHE,CAYENNE,2,2,16,41,229914233,POINT (-122.2377542 47.582905),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024601
WP0BB2Y11R,King,Kirkland,WA,98033,2024,PORSCHE,TAYCAN,1,3,0,48,258942687,POINT (-122.20264 47.6785),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022703
WBA33AG06N,King,Issaquah,WA,98027,2022,BMW,530E,2,2,18,5,207357293,POINT (-122.03646 47.534065),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025006
1G1FX6S02K,King,Seattle,WA,98115,2019,CHEVROLET,BOLT EV,1,1,238,46,236327108,POINT (-122.3185 47.67949),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001900
